peppermint,dittany,lavender,ginger_root_width(mm),powdered_dragon_claw(mg),fluxweed(mg),drops_of_tree_wood_oil,fire_seed,rose_petal,daisy_root_width,daisy_root_height,water(ml),dragon_blood(ml),porcupine_quills,drops_of_red_wine,gillyweed(mg),honey(mg),morning_dew,ginger_root_height(mm),leech_juice(ml)
1.0,1.0,1.0,0.8511348464619492571,0.8000000000000000444,0.28571428571428569843,0.77097808658471400634,0.0,1.0,0.11111111111111110494,0.071428571428571424606,0.5193850267379679364,0.7777777777777776791,0.5,0.38888888888888889506,26.0,3.0,1.0,0.6936890713186248947,0.75
1.0,1.0,0.0,0.284379172229639543,0.8499999999999999778,0.0,0.067610903260288610084,0.0,0.0,0.05555555555555555247,1.0,0.61564171122994648666,0.0,0.05555555555555555247,0.83333333333333337034,5.0,3.0,1.0,0.00051308363263211900687,0.26666666666666666297
1.0,0.0,0.0,0.12149532710280373793,0.75,1.0,0.5646712987707108722,1.0,1.0,0.0,0.14285714285714284921,0.9946524064171122781,0.0,0.88888888888888883955,0.44444444444444441977,19.0,4.9,1.0,0.32272960492560287538,0.94166666666666665186
1.0,0.0,1.0,0.8704939919893190936,0.14999999999999999445,0.57142857142857139685,0.43078567610903262253,0.0,1.0,0.38888888888888889506,0.7857142857142856984,0.818850267379679142,0.55555555555555558023,0.22222222222222220989,0.05555555555555555247,44.0,3.9,0.0,0.62647511544381728754,0.21666666666666667407
1.0,0.0,1.0,0.5327102803738317238,0.2000000000000000111,0.8571428571428570953,0.9468198824158203797,1.0,0.0,0.05555555555555555247,0.7857142857142856984,0.64171122994652407545,0.44444444444444447528,0.11111111111111110494,0.16666666666666665741,42.0,4.4,0.0,0.64905079527963061015,0.50833333333333330373
1.0,1.0,0.0,0.10280373831775700688,1.0,1.0,0.067343666488508813206,0.0,1.0,0.05555555555555555247,0.0,0.7132352941176470784,1.0,0.22222222222222220989,0.88888888888888883955,35.0,2.5,1.0,0.21190354027706514994,0.58333333333333337034
0.0,0.0,0.0,0.510013351134846471,0.25,0.42857142857142854764,0.55638695884553712734,1.0,1.0,0.44444444444444441977,0.5,0.7693850267379679364,0.66666666666666662966,1.0,0.05555555555555555247,38.0,3.1,0.0,0.1605951770138532575,0.074999999999999997224
1.0,0.0,1.0,0.26034712950600802372,0.8499999999999999778,0.8571428571428570953,0.1910742918225547815,1.0,0.0,0.55555555555555558023,0.42857142857142854764,0.8101604278074866494,0.88888888888888895057,0.44444444444444441977,0.27777777777777779011,22.0,5.0,0.0,0.12160082093381220647,0.2000000000000000111
1.0,1.0,0.0,0.042056074766355137917,0.5500000000000000444,0.0,0.5459647247461251185,0.0,0.0,0.5,1.0,0.76002673796791442307,0.11111111111111111882,0.38888888888888889506,0.33333333333333331483,4.0,3.0,1.0,0.22575679835813236562,0.90833333333333332593
1.0,1.0,1.0,0.80240320427236311307,0.9499999999999999556,0.57142857142857139685,0.61250668091929449943,1.0,0.0,0.05555555555555555247,0.071428571428571424606,0.12032085561497325721,0.88888888888888895057,0.16666666666666665741,0.66666666666666662966,19.0,2.5,0.0,0.19035402770651616011,0.9499999999999999556
0.0,1.0,0.0,0.29305740987983980306,0.25,1.0,0.1763762693746659671,0.0,1.0,0.55555555555555558023,0.57142857142857139685,0.737299465240641716,1.0,0.55555555555555558023,0.11111111111111110494,35.0,3.7,1.0,0.06875320677270395364,0.9250000000000000444
0.0,0.0,0.0,0.57142857142857139685,0.2999999999999999889,1.0,0.63735970069481562295,1.0,0.0,0.11111111111111110494,0.21428571428571427382,0.98663101604278069523,0.33333333333333331483,0.27777777777777779011,0.11111111111111110494,33.0,3.3,0.0,0.5874807593637763059,0.7750000000000000222
1.0,1.0,1.0,0.8157543391188251114,0.14999999999999999445,0.57142857142857139685,0.25040085515766968838,1.0,0.0,0.7222222222222222099,0.7857142857142856984,0.37700534759358289572,0.0,1.0,0.0,23.0,4.8,0.0,0.38994356080041048251,0.6500000000000000222
1.0,0.0,1.0,0.33377837116154873698,0.8499999999999999778,0.7142857142857143016,0.9494922501336183762,0.0,1.0,0.66666666666666662966,0.8571428571428570953,0.9525401069518716346,0.11111111111111111882,0.83333333333333337034,0.7222222222222222099,52.0,3.1,1.0,0.19035402770651616011,0.8249999999999999556
0.0,1.0,0.0,0.6889185580774366269,0.4500000000000000111,0.42857142857142854764,0.08845537145911278043,1.0,0.0,0.16666666666666665741,0.071428571428571424606,0.29478609625668450445,0.44444444444444447528,0.61111111111111116045,0.44444444444444441977,29.0,3.4,1.0,0.38686505900461776175,0.09166666666666666019
1.0,1.0,1.0,0.012683578104138851228,0.8499999999999999778,0.8571428571428570953,0.33217530732228756074,1.0,1.0,0.44444444444444441977,0.5,0.77205882352941179736,0.0,0.94444444444444441977,0.44444444444444441977,40.0,2.5,0.0,0.25962031811185221075,0.20833333333333334259
0.0,0.0,0.0,0.86381842456608814995,0.10000000000000000555,1.0,0.41234633885622662408,1.0,1.0,0.5,0.7857142857142856984,0.054812834224598927513,0.88888888888888895057,0.27777777777777779011,0.05555555555555555247,53.0,2.9,1.0,0.85069266290405332054,0.06666666666666666574
1.0,1.0,1.0,0.7369826435246995544,0.5,0.28571428571428569843,0.619454836985569246,1.0,0.0,0.22222222222222220989,0.5,0.53609625668449201186,0.0,0.66666666666666662966,0.0,17.0,3.0,1.0,0.117496151872755263956,0.48333333333333333703
1.0,1.0,1.0,0.9779706275033377416,0.8499999999999999778,0.7142857142857143016,0.33137359700694812847,0.0,0.0,0.22222222222222220989,0.071428571428571424606,0.71056149732620321746,0.44444444444444447528,0.27777777777777779011,0.22222222222222220989,27.0,4.3,1.0,0.6459722934838378894,0.90833333333333332593
1.0,1.0,1.0,0.48464619492656874078,0.9499999999999999556,0.42857142857142854764,0.5884553714591127527,1.0,0.0,0.88888888888888883955,1.0,0.7199197860962567308,0.0,0.05555555555555555247,0.11111111111111110494,39.0,3.9,0.0,0.21087737301180092819,0.48333333333333333703
1.0,1.0,1.0,0.30907877169559411223,0.9000000000000000222,0.57142857142857139685,0.3861571352218065023,1.0,0.0,0.22222222222222220989,0.42857142857142854764,0.72794117647058820264,1.0,0.11111111111111110494,0.16666666666666665741,23.0,3.9,0.0,0.47203694202154949933,0.66666666666666662966
1.0,1.0,1.0,0.20293724966622161965,0.75,0.28571428571428569843,0.5593265633351148791,0.0,1.0,0.05555555555555555247,0.3571428571428571508,0.32620320855614975963,0.33333333333333331483,1.0,0.7222222222222222099,53.0,2.7,0.0,0.34376603386351972658,0.43333333333333334814
1.0,0.0,1.0,0.038050734312416553684,0.3499999999999999778,0.14285714285714284921,0.53019775521111700556,1.0,1.0,0.33333333333333331483,0.3571428571428571508,0.4505347593582887944,0.55555555555555558023,0.16666666666666665741,0.05555555555555555247,47.0,3.7,1.0,0.046177526936890714304,0.7249999999999999778
0.0,1.0,0.0,0.6622162883845126302,0.4000000000000000222,0.14285714285714284921,0.19347942276857296728,1.0,1.0,0.38888888888888889506,0.57142857142857139685,0.008689839572192513406,0.66666666666666662966,0.7777777777777777901,0.27777777777777779011,20.0,4.9,0.0,0.55566957414058493203,0.50833333333333330373
1.0,0.0,1.0,0.22096128170894527298,0.8000000000000000444,0.14285714285714284921,0.47140566541956174795,0.0,0.0,0.0,0.071428571428571424606,0.45454545454545453032,0.55555555555555558023,0.88888888888888883955,0.66666666666666662966,63.0,4.3,1.0,0.19753719856336582339,0.2999999999999999889
1.0,0.0,1.0,0.35514018691588783438,0.3499999999999999778,0.0,0.61624799572421162797,0.0,1.0,0.05555555555555555247,0.0,0.6183155080213903476,0.33333333333333331483,0.05555555555555555247,0.11111111111111110494,57.0,4.5,0.0,0.39866598255515650617,0.24166666666666666852
0.0,0.0,0.0,0.34178905206942589157,1.0,0.7142857142857143016,0.18786745056119721897,0.0,0.0,0.38888888888888889506,0.8571428571428570953,0.019385026737967915589,0.22222222222222223764,0.22222222222222220989,0.05555555555555555247,34.0,4.4,1.0,0.024628014366341714064,0.06666666666666666574
1.0,0.0,1.0,0.52403204272363146377,0.3499999999999999778,0.57142857142857139685,0.016034206306787812668,0.0,0.0,0.7777777777777777901,0.7142857142857143016,0.42513368983957217084,0.88888888888888895057,0.83333333333333337034,0.33333333333333331483,5.0,4.2,0.0,0.6413545407901487527,0.7750000000000000222
1.0,1.0,1.0,0.6428571428571429047,0.6500000000000000222,0.7142857142857143016,0.69454836985569212704,0.0,1.0,0.0,0.0,0.1109625668449197855,0.66666666666666662966,0.94444444444444441977,0.33333333333333331483,5.0,2.6,0.0,0.0066700872242175471977,0.875
1.0,1.0,1.0,0.49666221628838452817,0.9499999999999999556,0.8571428571428570953,0.85943345804382687003,0.0,0.0,0.05555555555555555247,0.28571428571428569843,0.87098930481283420857,0.55555555555555558023,1.0,0.5,24.0,2.5,0.0,0.59415084658799388606,0.6083333333333332815
0.0,0.0,0.0,0.24232309746328437039,0.5,0.28571428571428569843,0.8760021378941742487,1.0,1.0,0.22222222222222220989,0.3571428571428571508,0.21657754010695187685,0.88888888888888895057,0.22222222222222220989,0.38888888888888889506,54.0,2.5,1.0,0.3063109286813750498,0.41666666666666668517
0.0,1.0,0.0,0.48531375166889184625,0.3499999999999999778,0.57142857142857139685,0.81721004810261888007,1.0,1.0,0.38888888888888889506,0.28571428571428569843,0.84558823529411764053,0.55555555555555558023,0.83333333333333337034,0.05555555555555555247,18.0,2.5,0.0,0.0641354540790148725,0.50833333333333330373
1.0,1.0,1.0,0.58544726301735650065,0.050000000000000002776,0.8571428571428570953,0.43693212185996793684,0.0,1.0,0.7222222222222222099,1.0,0.15106951871657753328,1.0,0.27777777777777779011,0.0,34.0,3.5,0.0,0.41713699332991277524,0.4249999999999999889
1.0,0.0,1.0,0.018024032042723632518,1.0,0.7142857142857143016,0.8872260823089257453,0.0,1.0,0.88888888888888883955,0.8571428571428570953,0.82352941176470584317,1.0,0.38888888888888889506,0.16666666666666665741,38.0,4.8,0.0,0.18317085684966649684,0.3250000000000000111
0.0,1.0,0.0,0.90921228304405876663,0.9000000000000000222,0.0,0.38936397648316406483,1.0,1.0,0.16666666666666665741,0.3571428571428571508,0.1470588235294117696,0.88888888888888895057,0.11111111111111110494,0.55555555555555558023,18.0,3.3,1.0,0.20933812211390456781,0.375
1.0,0.0,0.0,0.5967957276368491826,0.9499999999999999556,0.28571428571428569843,0.9716729021913415032,0.0,1.0,0.38888888888888889506,0.92857142857142860315,0.32620320855614975963,0.11111111111111111882,0.94444444444444441977,0.22222222222222220989,19.0,4.0,1.0,0.13134940995382246576,0.71666666666666667407
1.0,1.0,0.0,0.4826435246995994799,0.14999999999999999445,0.42857142857142854764,0.5299305184393372503,1.0,1.0,0.5,0.57142857142857139685,0.818850267379679142,0.55555555555555558023,0.61111111111111116045,0.11111111111111110494,53.0,2.9,0.0,0.19445869676757310263,0.94166666666666665186
0.0,0.0,0.0,0.73831775700934576534,0.2999999999999999889,0.7142857142857143016,0.6977552111170497451,0.0,1.0,0.22222222222222220989,0.0,0.609625668449197855,0.11111111111111111882,0.7222222222222222099,0.11111111111111110494,12.0,3.7,1.0,0.16110826064648536837,1.0
1.0,1.0,0.0,0.82242990654205605505,0.8000000000000000444,0.28571428571428569843,0.9473543559593800012,1.0,0.0,0.0,0.5,0.9732620320855615015,0.55555555555555558023,0.27777777777777779011,0.61111111111111116045,33.0,2.9,0.0,0.20318111852231912628,0.84166666666666667407
0.0,1.0,0.0,0.6101468624833110699,0.8000000000000000444,0.57142857142857139685,0.48824158204168893738,1.0,0.0,0.83333333333333337034,1.0,0.66310160427807485206,0.44444444444444447528,1.0,0.7222222222222222099,55.0,3.5,1.0,0.12314007183170856685,0.18333333333333332038
1.0,1.0,1.0,0.5861148197596796061,0.4500000000000000111,1.0,0.061197220737573491955,0.0,1.0,0.33333333333333331483,0.3571428571428571508,0.14171122994652407545,0.33333333333333331483,0.11111111111111110494,0.38888888888888889506,4.0,3.6,1.0,0.6213442791174961233,0.84166666666666667407
1.0,1.0,0.0,0.48331108144192258536,0.10000000000000000555,0.8571428571428570953,0.95163014430785675124,0.0,0.0,0.38888888888888889506,0.21428571428571427382,0.28810160427807485206,0.66666666666666662966,0.38888888888888889506,0.05555555555555555247,66.0,3.3,1.0,0.60338635197537193733,0.61666666666666669627
1.0,1.0,1.0,0.6608811748998665303,0.4500000000000000111,1.0,0.61918760021378937974,0.0,1.0,0.66666666666666662966,0.7857142857142856984,0.22058823529411764053,0.66666666666666662966,0.88888888888888883955,0.11111111111111110494,64.0,2.7,0.0,0.7603899435608003632,0.4500000000000000111
0.0,0.0,0.0,0.87383177570093462094,1.0,0.14285714285714284921,0.7677712453233564993,1.0,0.0,0.33333333333333331483,0.8571428571428570953,0.5260695187165775888,0.0,0.0,0.83333333333333337034,52.0,4.8,0.0,0.60389943560800407596,0.34166666666666667407
0.0,1.0,0.0,0.5293724966622163075,0.2000000000000000111,0.0,0.45269909139497593875,0.0,0.0,0.11111111111111110494,0.42857142857142854764,0.42179144385026740016,0.0,0.22222222222222220989,0.0,10.0,3.0,1.0,0.55977424320164181903,0.6416666666666667185
1.0,1.0,1.0,0.99132176234979973994,0.0,0.8571428571428570953,0.4671298770710849979,1.0,0.0,0.44444444444444441977,0.42857142857142854764,0.25133689839572193048,0.0,0.38888888888888889506,0.0,19.0,3.5,1.0,0.5459209851205746311,0.95833333333333337034
1.0,1.0,1.0,0.8858477970627502973,0.0,1.0,0.36424371993586318608,0.0,0.0,0.05555555555555555247,0.14285714285714284921,0.35962566844919785503,0.7777777777777776791,0.44444444444444441977,0.0,14.0,3.3,1.0,0.73268342739866598734,1.0
1.0,1.0,0.0,0.9546061415220293833,0.0,0.14285714285714284921,0.10769641902725815563,1.0,1.0,0.5,0.6428571428571429047,0.71189839572192514794,0.44444444444444447528,0.61111111111111116045,0.0,22.0,2.5,1.0,0.82247306310928680606,0.38333333333333335924
0.0,0.0,0.0,0.637516688918558061,0.8000000000000000444,1.0,0.08337787279529663975,1.0,1.0,0.61111111111111116045,0.5,0.6323529411764705621,0.11111111111111111882,0.33333333333333331483,0.11111111111111110494,11.0,4.5,0.0,0.3781426372498717381,0.625
0.0,0.0,0.0,0.33644859813084110334,0.5999999999999999778,0.42857142857142854764,0.60716194548369850637,0.0,1.0,0.44444444444444441977,0.42857142857142854764,0.49197860962566847265,0.7777777777777776791,0.7777777777777777901,0.38888888888888889506,15.0,4.5,0.0,0.009235505387378143208,0.14999999999999999445
1.0,0.0,1.0,0.5367156208277703566,0.5999999999999999778,0.42857142857142854764,0.8051843933725280067,0.0,0.0,0.33333333333333331483,1.0,0.5541443850267380178,0.7777777777777776791,0.33333333333333331483,0.33333333333333331483,54.0,2.9,1.0,0.23704463827603899917,0.03333333333333333287
1.0,0.0,1.0,0.25634178905206944643,0.8499999999999999778,1.0,0.011223944414751470602,0.0,1.0,0.11111111111111110494,0.21428571428571427382,0.9137700534759358728,0.88888888888888895057,0.83333333333333337034,0.11111111111111110494,42.0,2.5,1.0,0.29553617239610058265,0.8249999999999999556
1.0,0.0,0.0,0.13017356475300401186,0.5,0.0,0.5537145911277391308,0.0,0.0,0.55555555555555558023,0.8571428571428570953,0.5508021390374331361,0.0,0.0,0.11111111111111110494,52.0,3.9,0.0,0.25602873268342740687,0.5500000000000000444
0.0,1.0,0.0,0.13150867823765019504,1.0,0.57142857142857139685,0.27471940138963119038,0.0,0.0,0.7222222222222222099,0.8571428571428570953,0.20454545454545455807,0.22222222222222223764,0.0,0.5,10.0,2.5,1.0,0.3422267829656234217,0.6500000000000000222
1.0,1.0,1.0,0.55807743658210950954,0.0,1.0,0.29342597541421699958,0.0,1.0,0.7222222222222222099,0.7142857142857143016,0.72994652406417115387,0.66666666666666662966,0.61111111111111116045,0.0,54.0,3.0,1.0,0.39045664443304256563,0.41666666666666668517
1.0,1.0,1.0,0.7723631508678238111,0.10000000000000000555,0.0,0.6731694281133083768,0.0,0.0,0.44444444444444441977,0.57142857142857139685,0.61497326203208557693,0.33333333333333331483,0.66666666666666662966,0.0,59.0,4.8,0.0,0.40071831708568494967,0.70833333333333337034
1.0,0.0,0.0,0.70293724966622161965,0.10000000000000000555,1.0,0.6290753607696418781,0.0,0.0,0.16666666666666665741,0.21428571428571427382,0.87566844919786090973,0.11111111111111111882,0.61111111111111116045,0.0,35.0,4.9,1.0,0.56387891226269881706,0.43333333333333334814
1.0,0.0,1.0,0.75567423230974628545,0.14999999999999999445,1.0,0.7485301977552111241,1.0,0.0,0.05555555555555555247,0.28571428571428569843,0.94251336898395721153,0.66666666666666662966,0.16666666666666665741,0.05555555555555555247,38.0,2.9,1.0,0.44535659312467934523,0.23333333333333333703
1.0,0.0,0.0,0.32309746328437916052,0.9000000000000000222,0.0,0.60101549973276324756,0.0,0.0,0.22222222222222220989,0.7142857142857143016,0.06350267379679144786,0.55555555555555558023,0.7222222222222222099,0.44444444444444441977,48.0,3.4,1.0,0.48896870189840946352,0.70833333333333337034
0.0,1.0,0.0,0.46929238985313753707,0.25,0.0,0.29743452699091393887,0.0,0.0,0.33333333333333331483,0.28571428571428569843,0.9471925133689839127,0.22222222222222223764,0.22222222222222220989,0.05555555555555555247,24.0,4.8,1.0,0.19548486403283735213,0.49166666666666664076
1.0,0.0,1.0,0.95393858477970627785,0.9499999999999999556,0.8571428571428570953,0.4575093532870123103,1.0,1.0,0.38888888888888889506,0.5,0.77740641711229951927,0.44444444444444447528,0.38888888888888889506,0.5,17.0,4.9,0.0,0.6044125192406362146,0.80833333333333334814
1.0,1.0,0.0,0.20293724966622161965,0.10000000000000000555,1.0,0.69909139497594874335,0.0,1.0,0.11111111111111110494,0.14285714285714284921,0.98328877005347592455,0.44444444444444447528,0.5,0.0,50.0,3.6,0.0,0.14879425346331451308,0.10000000000000000555
1.0,1.0,1.0,0.4412550066755674405,0.5999999999999999778,1.0,0.99225013361838587667,1.0,0.0,0.44444444444444441977,0.5,0.1918449197860962463,0.88888888888888895057,0.22222222222222220989,0.22222222222222220989,59.0,4.5,1.0,0.02154951257054900024,0.09166666666666666019
0.0,1.0,0.0,0.33978638184245663068,0.5999999999999999778,0.42857142857142854764,0.8653126670229823736,0.0,0.0,0.16666666666666665741,0.57142857142857139685,0.24331550802139037537,0.0,0.66666666666666662966,0.27777777777777779011,18.0,4.9,0.0,0.17188301693175986329,0.074999999999999997224
1.0,1.0,0.0,0.19359145527369825412,0.6999999999999999556,0.42857142857142854764,0.81106360235168362127,0.0,0.0,0.11111111111111110494,0.42857142857142854764,0.41510695187165774778,0.55555555555555558023,0.61111111111111116045,0.5,4.0,3.2,1.0,0.16983068240123139203,0.33333333333333331483
1.0,0.0,1.0,0.2550066755674232355,0.4000000000000000222,0.14285714285714284921,0.014698022447888830014,0.0,0.0,0.27777777777777779011,0.92857142857142860315,0.45187165775401066936,0.33333333333333331483,0.94444444444444441977,0.05555555555555555247,31.0,2.9,0.0,0.09132888660851719298,0.9250000000000000444
0.0,1.0,0.0,0.9352469959946595468,0.3499999999999999778,0.0,0.5566541956173169936,0.0,1.0,0.5,1.0,0.14839572192513370008,0.22222222222222223764,0.83333333333333337034,0.22222222222222220989,32.0,3.9,1.0,0.7526936890713186168,0.18333333333333332038
1.0,1.0,1.0,0.81708945260347132233,0.9499999999999999556,0.14285714285714284921,0.48556921432389094084,1.0,0.0,0.05555555555555555247,0.14285714285714284921,0.2606951871657753883,0.22222222222222223764,0.44444444444444441977,0.5,27.0,2.5,0.0,0.19240636223704463137,0.96666666666666667407
1.0,1.0,0.0,0.2723631508678237556,0.2999999999999999889,0.7142857142857143016,0.44949225013361837622,1.0,1.0,0.44444444444444441977,1.0,0.5334224598930481509,0.44444444444444447528,0.16666666666666665741,0.0,66.0,4.8,0.0,0.023601847101077474966,0.025000000000000001388
0.0,1.0,0.0,0.5233644859813083583,0.0,0.14285714285714284921,0.014163548904329236258,0.0,1.0,0.22222222222222220989,0.21428571428571427382,0.9418449197860963018,0.55555555555555558023,0.44444444444444441977,0.0,36.0,3.7,0.0,0.5053873781426372336,0.29166666666666668517
1.0,1.0,0.0,0.8077436582109479568,0.5,0.57142857142857139685,0.7025654730090860056,1.0,1.0,0.38888888888888889506,1.0,0.46524064171122997413,0.0,0.66666666666666662966,0.5,22.0,2.5,1.0,0.109799897383273475926,0.40833333333333332593
1.0,1.0,1.0,0.86582109479305735533,0.6500000000000000222,0.7142857142857143016,0.9711384286477818817,0.0,0.0,0.55555555555555558023,0.8571428571428570953,0.72259358288770048073,0.44444444444444447528,0.44444444444444441977,0.11111111111111110494,46.0,4.8,1.0,0.7624422780913289177,0.26666666666666666297
1.0,0.0,0.0,0.122830440587449934986,0.5999999999999999778,0.8571428571428570953,0.73650454302512025073,1.0,0.0,0.22222222222222220989,0.6428571428571429047,0.041443850267379678254,0.22222222222222223764,0.7222222222222222099,0.16666666666666665741,49.0,4.0,0.0,0.108260646485377115544,0.29166666666666668517
1.0,0.0,1.0,0.5807743658210947624,0.8499999999999999778,0.0,0.10555852485301978061,1.0,1.0,0.33333333333333331483,0.28571428571428569843,0.58689839572192514794,1.0,0.27777777777777779011,0.7777777777777777901,65.0,4.1,1.0,0.10620831195484864429,0.025000000000000001388
1.0,1.0,0.0,0.028037383177570093101,0.4500000000000000111,0.14285714285714284921,0.045163014430785679287,0.0,0.0,0.0,0.14285714285714284921,0.5454545454545454142,0.0,0.5,0.33333333333333331483,14.0,3.5,1.0,0.22113904566444331223,0.61666666666666669627
1.0,0.0,0.0,0.22229639519359145616,0.5999999999999999778,0.0,0.67584179583110637335,1.0,1.0,0.55555555555555558023,0.7142857142857143016,0.4064171122994652552,0.88888888888888895057,0.7777777777777777901,0.33333333333333331483,59.0,4.8,0.0,0.06362237044638276162,0.59166666666666667407
0.0,1.0,0.0,0.56542056074766355867,0.050000000000000002776,0.8571428571428570953,0.57001603420630675423,1.0,0.0,0.16666666666666665741,0.14285714285714284921,0.5982620320855615015,0.0,0.7222222222222222099,0.0,48.0,4.4,0.0,0.61108260646485379475,0.48333333333333333703
1.0,1.0,1.0,0.059412550066755671907,0.4500000000000000111,0.28571428571428569843,0.115980758952431858844,0.0,0.0,0.33333333333333331483,0.6428571428571429047,0.39171122994652407545,0.22222222222222223764,0.22222222222222220989,0.0,18.0,3.3,0.0,0.15135967162647512296,0.71666666666666667407
1.0,0.0,0.0,0.11548731642189585811,0.5999999999999999778,0.8571428571428570953,0.94708711918760024595,1.0,1.0,0.16666666666666665741,0.21428571428571427382,0.5828877005347593565,0.11111111111111111882,0.66666666666666662966,0.11111111111111110494,52.0,3.0,0.0,0.053873781426372495396,0.39166666666666666297
1.0,1.0,1.0,0.32443257676902537145,0.3499999999999999778,0.8571428571428570953,0.33083912346338856247,0.0,1.0,0.55555555555555558023,0.92857142857142860315,0.6931818181818182323,0.11111111111111111882,0.55555555555555558023,0.33333333333333331483,15.0,4.3,1.0,0.2909184197024115015,0.34166666666666667407
0.0,0.0,0.0,0.284379172229639543,0.14999999999999999445,0.8571428571428570953,0.49305184393372525342,0.0,1.0,0.38888888888888889506,0.3571428571428571508,0.3576203208556149593,0.11111111111111111882,0.0,0.0,41.0,4.4,1.0,0.19138019497178040962,0.3250000000000000111
1.0,1.0,0.0,0.49866488651535378906,0.4500000000000000111,0.14285714285714284921,0.65820416889363975166,1.0,1.0,0.11111111111111110494,1.0,0.114973262032085563056,0.33333333333333331483,0.38888888888888889506,0.11111111111111110494,5.0,4.2,1.0,0.5690097485890199813,0.03333333333333333287
1.0,0.0,1.0,0.32977303070761015968,0.5,1.0,0.45483698556921431377,0.0,1.0,0.27777777777777779011,0.14285714285714284921,0.26470588235294117974,0.55555555555555558023,0.27777777777777779011,0.16666666666666665741,4.0,4.0,1.0,0.0,0.61666666666666669627
1.0,1.0,0.0,0.61281708945260349175,0.8499999999999999778,0.7142857142857143016,0.87573490112239449346,1.0,0.0,0.7777777777777777901,0.7857142857142856984,0.86363636363636364646,0.44444444444444447528,0.7222222222222222099,0.55555555555555558023,14.0,3.8,1.0,0.5572088250384812369,0.74166666666666669627
1.0,0.0,1.0,0.43057409879839786404,0.9499999999999999556,0.0,0.50080171031533937676,0.0,1.0,0.16666666666666665741,0.21428571428571427382,0.7326203208556150148,0.44444444444444447528,0.7222222222222222099,0.22222222222222220989,6.0,2.9,1.0,0.45151359671626473125,0.041666666666666664354
1.0,1.0,0.0,0.50066755674232310547,0.9499999999999999556,1.0,0.41582041688936399737,1.0,0.0,0.0,0.0,0.8836898395721924926,0.55555555555555558023,0.94444444444444441977,0.61111111111111116045,12.0,4.8,1.0,0.18573627501282707897,0.008333333333333333218
1.0,0.0,1.0,0.56408544726301734773,0.8000000000000000444,0.42857142857142854764,0.26483164083377874753,0.0,0.0,0.88888888888888883955,1.0,0.8068181818181817677,0.88888888888888895057,0.7777777777777777901,0.44444444444444441977,16.0,2.8,0.0,0.1349409953822472974,0.9749999999999999778
0.0,1.0,0.0,0.34445927903871831344,0.6999999999999999556,0.0,0.27926242650988775118,0.0,0.0,0.66666666666666662966,0.57142857142857139685,0.540775401069518713,0.33333333333333331483,0.94444444444444441977,0.0,35.0,3.4,0.0,0.41354540790148791585,0.20833333333333334259
0.0,0.0,0.0,0.63284379172229643373,0.8499999999999999778,1.0,0.17343666488508818757,0.0,0.0,0.55555555555555558023,1.0,0.27673796791443849852,0.55555555555555558023,0.55555555555555558023,0.33333333333333331483,58.0,3.1,1.0,0.27296049256028731556,0.8916666666666667185
1.0,0.0,0.0,0.4178905206942590267,0.5999999999999999778,0.8571428571428570953,0.9075360769641902525,0.0,0.0,0.05555555555555555247,0.7857142857142856984,0.80949197860962562867,0.44444444444444447528,0.94444444444444441977,0.05555555555555555247,65.0,3.4,0.0,0.38327347357619290236,0.4749999999999999778
1.0,0.0,1.0,0.006008010680907877217,0.5999999999999999778,0.14285714285714284921,0.015232495991448423769,0.0,0.0,0.05555555555555555247,0.7142857142857143016,0.46323529411764707842,0.11111111111111111882,0.94444444444444441977,0.33333333333333331483,36.0,4.3,1.0,0.25346331452026682474,0.70833333333333337034
1.0,1.0,1.0,0.8217623497997329496,0.4500000000000000111,0.14285714285714284921,0.71833244254409411855,1.0,0.0,0.33333333333333331483,0.21428571428571427382,0.18248663101604278847,0.44444444444444447528,0.0,0.11111111111111110494,12.0,2.5,1.0,0.75936377629553619695,0.9000000000000000222
1.0,0.0,0.0,0.9005340453938585066,0.9499999999999999556,1.0,0.76456440406199888127,1.0,0.0,0.0,0.071428571428571424606,0.96590909090909093937,0.22222222222222223764,0.0,0.44444444444444441977,10.0,4.7,0.0,0.33196511031298103767,0.35833333333333333703
1.0,0.0,0.0,0.47530040053404537526,0.4000000000000000222,0.42857142857142854764,0.37386424371993587368,1.0,1.0,0.33333333333333331483,0.14285714285714284921,1.0,0.44444444444444447528,0.7222222222222222099,0.05555555555555555247,42.0,3.8,0.0,0.44433042585941506797,0.875
1.0,1.0,0.0,0.5093457943925233655,0.3499999999999999778,0.57142857142857139685,0.05932656333511491381,0.0,0.0,0.38888888888888889506,0.5,0.23395721925133688979,0.33333333333333331483,0.44444444444444441977,0.16666666666666665741,23.0,2.5,0.0,0.6008209338122113552,1.0
1.0,1.0,1.0,0.8551401869158878899,0.3499999999999999778,1.0,0.87680384820951362546,0.0,1.0,0.7222222222222222099,0.7857142857142856984,0.08155080213903743991,0.0,0.05555555555555555247,0.05555555555555555247,5.0,2.9,0.0,0.8973832734735761596,0.18333333333333332038
1.0,0.0,0.0,0.5807743658210947624,0.6999999999999999556,0.57142857142857139685,0.72848743987172637215,0.0,1.0,0.5,0.6428571428571429047,0.4191176470588235392,0.33333333333333331483,0.55555555555555558023,0.66666666666666662966,55.0,3.4,1.0,0.31246793227296049134,0.03333333333333333287
